,
Município,Taxa de desemprego 16a e+
315830 SANTANA DA VARGEM,"4,19"
315840 SANTANA DE CATAGUASES,"6,27"
315850 SANTANA DE PIRAPAMA,"1,58"
315860 SANTANA DO DESERTO,"7,37"
315870 SANTANA DO GARAMBEU,"6,98"
315880 SANTANA DO JACARE,"4,47"
315890 SANTANA DO MANHUACU,"4,06"
315895 SANTANA DO PARAISO,"10,37"
315900 SANTANA DO RIACHO,"1,78"
315910 SANTANA DOS MONTES,"3,81"
315920 SANTA RITA DE CALDAS,"2,97"
315930 SANTA RITA DE JACUTINGA,"5,61"
315935 SANTA RITA DE MINAS,"6,16"
315940 SANTA RITA DE IBITIPOCA,"3,90"
315950 SANTA RITA DO ITUETO,"2,01"
315960 SANTA RITA DO SAPUCAI,"4,52"
315970 SANTA ROSA DA SERRA,"1,66"
315980 SANTA VITORIA,"4,50"
315990 SANTO ANTONIO DO AMPARO,"5,11"
316000 SANTO ANTONIO DO AVENTUREIRO,"1,29"
316010 SANTO ANTONIO DO GRAMA,"7,09"
316020 SANTO ANTONIO DO ITAMBE,"2,02"
316030 SANTO ANTONIO DO JACINTO,"7,62"
316040 SANTO ANTONIO DO MONTE,"2,07"
316045 SANTO ANTONIO DO RETIRO,"13,61"
316050 SANTO ANTONIO DO RIO ABAIXO,"5,67"
316060 SANTO HIPOLITO,"6,33"
316070 SANTOS DUMONT,"10,78"
316080 SAO BENTO ABADE,"4,13"
316090 SAO BRAS DO SUACUI,"10,09"
316095 SAO DOMINGOS DAS DORES,"4,16"
316100 SAO DOMINGOS DO PRATA,"5,25"
316105 SAO FELIX DE MINAS,"6,61"
316110 SAO FRANCISCO,"8,31"
316120 SAO FRANCISCO DE PAULA,"3,13"
316130 SAO FRANCISCO DE SALES,"6,00"
316140 SAO FRANCISCO DO GLORIA,"5,69"
316150 SAO GERALDO,"2,82"
316160 SAO GERALDO DA PIEDADE,"7,17"
316165 SAO GERALDO DO BAIXIO,"3,31"
316170 SAO GONCALO DO ABAETE,"4,07"
316180 SAO GONCALO DO PARA,"3,94"
316190 SAO GONCALO DO RIO ABAIXO,"10,23"
316200 SAO GONCALO DO SAPUCAI,"5,20"
316210 SAO GOTARDO,"3,30"
316220 SAO JOAO BATISTA DO GLORIA,"7,08"
316225 SAO JOAO DA LAGOA,"5,69"
316230 SAO JOAO DA MATA,"3,54"
316240 SAO JOAO DA PONTE,"6,61"
316245 SAO JOAO DAS MISSOES,"12,63"
316250 SAO JOAO DEL REI,"6,30"
316255 SAO JOAO DO MANHUACU,"1,49"
316257 SAO JOAO DO MANTENINHA,"9,65"
316260 SAO JOAO DO ORIENTE,"5,61"
316265 SAO JOAO DO PACUI,"5,79"
316270 SAO JOAO DO PARAISO,"8,89"
316280 SAO JOAO EVANGELISTA,"6,77"
316290 SAO JOAO NEPOMUCENO,"3,79"
316292 SAO JOAQUIM DE BICAS,"7,02"
316294 SAO JOSE DA BARRA,"3,64"
316295 SAO JOSE DA LAPA,"7,75"
316300 SAO JOSE DA SAFIRA,"4,21"
316310 SAO JOSE DA VARGINHA,"3,92"
316320 SAO JOSE DO ALEGRE,"6,81"
316330 SAO JOSE DO DIVINO,"11,50"
316340 SAO JOSE DO GOIABAL,"6,63"
316350 SAO JOSE DO JACURI,"5,98"
316360 SAO JOSE DO MANTIMENTO,"11,40"
316370 SAO LOURENCO,"6,51"
316380 SAO MIGUEL DO ANTA,"2,61"
316390 SAO PEDRO DA UNIAO,"2,39"
316400 SAO PEDRO DOS FERROS,"7,34"
316410 SAO PEDRO DO SUACUI,"8,22"
316420 SAO ROMAO,"6,81"
316430 SAO ROQUE DE MINAS,"2,23"
316440 SAO SEBASTIAO DA BELA VISTA,"3,40"
316443 SAO SEBASTIAO DA VARGEM ALEGRE,"6,13"
316447 SAO SEBASTIAO DO ANTA,"6,32"
316450 SAO SEBASTIAO DO MARANHAO,"3,97"
316460 SAO SEBASTIAO DO OESTE,"2,26"
316470 SAO SEBASTIAO DO PARAISO,"4,05"
316480 SAO SEBASTIAO DO RIO PRETO,"5,64"
316490 SAO SEBASTIAO DO RIO VERDE,"5,38"
316500 SAO TIAGO,"2,64"
316510 SAO TOMAS DE AQUINO,"3,38"
316520 SAO THOME DAS LETRAS,"3,64"
316530 SAO VICENTE DE MINAS,"4,18"
316540 SAPUCAI-MIRIM,"4,59"
316550 SARDOA,"7,55"
316553 SARZEDO,"7,63"
316555 SETUBINHA,"4,44"
316556 SEM-PEIXE,"1,68"
316557 SENADOR AMARAL,"1,52"
316560 SENADOR CORTES,"5,26"
316570 SENADOR FIRMINO,"2,90"
316580 SENADOR JOSE BENTO,"3,29"
316590 SENADOR MODESTINO GONCALVES,"5,10"
316600 SENHORA DE OLIVEIRA,"3,84"
316610 SENHORA DO PORTO,"3,91"
316620 SENHORA DOS REMEDIOS,"7,31"
316630 SERICITA,"1,11"
316640 SERITINGA,"7,24"
316650 SERRA AZUL DE MINAS,"6,01"
316670 SERRA DOS AIMORES,"9,02"
316680 SERRA DO SALITRE,"3,00"
316690 SERRANIA,"1,99"
316695 SERRANOPOLIS DE MINAS,"2,53"
316700 SERRANOS,"3,46"
316710 SERRO,"7,38"
316720 SETE LAGOAS,"8,21"
316730 SILVEIRANIA,"5,90"
316740 SILVIANOPOLIS,"3,27"
316750 SIMAO PEREIRA,"13,61"
316760 SIMONESIA,"2,52"
316770 SOBRALIA,"7,51"
316780 SOLEDADE DE MINAS,"5,93"
316790 TABULEIRO,"5,42"
316800 TAIOBEIRAS,"5,46"
316805 TAPARUBA,"3,35"
316810 TAPIRA,"3,36"
316820 TAPIRAI,"2,52"
316830 TAQUARACU DE MINAS,"5,17"
316840 TARUMIRIM,"5,89"
316850 TEIXEIRAS,"6,16"
316860 TEOFILO OTONI,"9,29"
316870 TIMOTEO,"11,91"
316880 TIRADENTES,"2,84"
316890 TIROS,"1,93"
316900 TOCANTINS,"4,90"
316905 TOCOS DO MOJI,"2,71"
316910 TOLEDO,"2,10"
316920 TOMBOS,"9,30"
316930 TRES CORACOES,"9,50"
316935 TRES MARIAS,"8,16"
316940 TRES PONTAS,"5,77"
316950 TUMIRITINGA,"8,86"
316960 TUPACIGUARA,"7,54"
316970 TURMALINA,"6,50"
316980 TURVOLANDIA,"2,31"
316990 UBA,"3,86"
317000 UBAI,"10,35"
317005 UBAPORANGA,"6,83"
317010 UBERABA,"5,31"
317020 UBERLANDIA,"5,16"
317030 UMBURATIBA,"7,99"
317040 UNAI,"5,77"
317043 UNIAO DE MINAS,"8,19"
317047 URUANA DE MINAS,"7,59"
317050 URUCANIA,"8,77"
317052 URUCUIA,"9,98"
317057 VARGEM ALEGRE,"11,91"
317060 VARGEM BONITA,"1,25"
317065 VARGEM GRANDE DO RIO PARDO,"10,47"
317070 VARGINHA,"6,62"
317075 VARJAO DE MINAS,"8,16"
317080 VARZEA DA PALMA,"9,97"
317090 VARZELANDIA,"7,34"
317100 VAZANTE,"7,55"
317103 VERDELANDIA,"10,30"
317107 VEREDINHA,"6,09"
317110 VERISSIMO,"9,16"
317115 VERMELHO NOVO,"3,02"
317120 VESPASIANO,"7,78"
317130 VICOSA,"6,32"
317140 VIEIRAS,"3,39"
317150 MATHIAS LOBATO,"15,56"
317160 VIRGEM DA LAPA,"10,77"
317170 VIRGINIA,"2,07"
317180 VIRGINOPOLIS,"8,09"
317190 VIRGOLANDIA,"5,99"
317200 VISCONDE DO RIO BRANCO,"5,11"
317210 VOLTA GRANDE,"6,79"
317220 WENCESLAU BRAZ,"2,16"
320010 AFONSO CLAUDIO,"3,78"
320013 AGUIA BRANCA,"3,51"
320016 AGUA DOCE DO NORTE,"4,65"
320020 ALEGRE,"5,44"
320030 ALFREDO CHAVES,"2,95"
320035 ALTO RIO NOVO,"6,98"
320040 ANCHIETA,"8,16"
320050 APIACA,"5,86"
320060 ARACRUZ,"9,27"
320070 ATILIO VIVACQUA,"5,52"
320080 BAIXO GUANDU,"7,71"
320090 BARRA DE SAO FRANCISCO,"7,02"
320100 BOA ESPERANCA,"6,58"
320110 BOM JESUS DO NORTE,"6,18"
320115 BREJETUBA,"1,41"
320120 CACHOEIRO DE ITAPEMIRIM,"7,77"
320130 CARIACICA,"8,34"
320140 CASTELO,"2,99"
320150 COLATINA,"5,88"
320160 CONCEICAO DA BARRA,"11,44"
320170 CONCEICAO DO CASTELO,"4,24"
320180 DIVINO DE SAO LOURENCO,"2,76"
320190 DOMINGOS MARTINS,"1,66"
320200 DORES DO RIO PRETO,"2,93"
320210 ECOPORANGA,"6,71"
320220 FUNDAO,"7,03"
320225 GOVERNADOR LINDENBERG,"1,66"
320230 GUACUI,"6,43"
320240 GUARAPARI,"8,57"
320245 IBATIBA,"4,05"
320250 IBIRACU,"7,53"
320255 IBITIRAMA,"4,62"
320260 ICONHA,"3,90"
320265 IRUPI,"2,02"
320270 ITAGUACU,"2,77"
320280 ITAPEMIRIM,"7,24"
320290 ITARANA,"1,75"
320300 IUNA,"2,07"
320305 JAGUARE,"8,50"
320310 JERONIMO MONTEIRO,"5,73"
320313 JOAO NEIVA,"7,39"
320316 LARANJA DA TERRA,"0,96"
320320 LINHARES,"7,75"
320330 MANTENOPOLIS,"6,86"
320332 MARATAIZES,"8,54"
320334 MARECHAL FLORIANO,"3,34"
320335 MARILANDIA,"3,47"
320340 MIMOSO DO SUL,"3,59"
320350 MONTANHA,"6,27"
320360 MUCURICI,"9,20"
320370 MUNIZ FREIRE,"4,28"
320380 MUQUI,"8,47"
320390 NOVA VENECIA,"5,18"
320400 PANCAS,"5,57"
320405 PEDRO CANARIO,"9,64"
320410 PINHEIROS,"6,35"
320420 PIUMA,"7,77"
320425 PONTO BELO,"13,08"
320430 PRESIDENTE KENNEDY,"8,56"
320435 RIO BANANAL,"2,66"
320440 RIO NOVO DO SUL,"6,38"
320450 SANTA LEOPOLDINA,"4,36"
320455 SANTA MARIA DE JETIBA,"1,20"
320460 SANTA TERESA,"2,47"
320465 SAO DOMINGOS DO NORTE,"5,46"
320470 SAO GABRIEL DA PALHA,"4,14"
320480 SAO JOSE DO CALCADO,"6,43"
320490 SAO MATEUS,"9,18"
320495 SAO ROQUE DO CANAA,"1,56"
320500 SERRA,"9,47"
320501 SOORETAMA,"9,53"
320503 VARGEM ALTA,"3,59"
320506 VENDA NOVA DO IMIGRANTE,"2,95"
320510 VIANA,"9,07"
320515 VILA PAVAO,"2,49"
320517 VILA VALERIO,"2,18"
320520 VILA VELHA,"6,88"
320530 VITORIA,"6,82"
330010 ANGRA DOS REIS,"8,19"
330015 APERIBE,"4,19"
330020 ARARUAMA,"10,43"
330022 AREAL,"9,55"
330023 ARMACAO DOS BUZIOS,"5,98"
330025 ARRAIAL DO CABO,"10,30"
330030 BARRA DO PIRAI,"9,88"
330040 BARRA MANSA,"8,47"
330045 BELFORD ROXO,"9,93"
330050 BOM JARDIM,"3,32"
330060 BOM JESUS DO ITABAPOANA,"8,93"
330070 CABO FRIO,"9,23"
330080 CACHOEIRAS DE MACACU,"9,72"
330090 CAMBUCI,"7,42"
330093 CARAPEBUS,"12,12"
330095 COMENDADOR LEVY GASPARIAN,"10,70"
330100 CAMPOS DOS GOYTACAZES,"10,17"
330110 CANTAGALO,"3,59"
330115 CARDOSO MOREIRA,"8,26"
330120 CARMO,"7,71"
330130 CASIMIRO DE ABREU,"8,15"
330140 CONCEICAO DE MACABU,"9,74"
330150 CORDEIRO,"6,37"
330160 DUAS BARRAS,"3,73"
330170 DUQUE DE CAXIAS,"10,79"
330180 ENGENHEIRO PAULO DE FRONTIN,"12,82"
330185 GUAPIMIRIM,"12,65"
330187 IGUABA GRANDE,"13,48"
330190 ITABORAI,"11,05"
330200 ITAGUAI,"11,81"
330205 ITALVA,"8,20"
330210 ITAOCARA,"7,23"
330220 ITAPERUNA,"6,81"
330225 ITATIAIA,"7,77"
330227 JAPERI,"10,92"
330230 LAJE DO MURIAE,"10,62"
330240 MACAE,"7,20"
330245 MACUCO,"8,33"
330250 MAGE,"11,32"
330260 MANGARATIBA,"7,31"
330270 MARICA,"7,71"
330280 MENDES,"10,27"
330285 MESQUITA,"10,11"
330290 MIGUEL PEREIRA,"9,36"
330300 MIRACEMA,"9,75"
330310 NATIVIDADE,"7,63"
330320 NILOPOLIS,"9,78"
330330 NITEROI,"6,22"
330340 NOVA FRIBURGO,"3,70"
330350 NOVA IGUACU,"10,69"
330360 PARACAMBI,"9,53"
330370 PARAIBA DO SUL,"8,66"
330380 PARATY,"4,53"
330385 PATY DO ALFERES,"6,05"
330390 PETROPOLIS,"6,67"
330395 PINHEIRAL,"10,50"
330400 PIRAI,"9,38"
330410 PORCIUNCULA,"10,86"
330411 PORTO REAL,"10,15"
330412 QUATIS,"6,94"
330414 QUEIMADOS,"11,22"
330415 QUISSAMA,"11,42"
330420 RESENDE,"7,88"
330430 RIO BONITO,"8,72"
330440 RIO CLARO,"4,63"
330450 RIO DAS FLORES,"5,42"
330452 RIO DAS OSTRAS,"8,23"
330455 RIO DE JANEIRO,"7,10"
330460 SANTA MARIA MADALENA,"7,44"
330470 SANTO ANTONIO DE PADUA,"6,21"
330475 SAO FRANCISCO DE ITABAPOANA,"9,96"
330480 SAO FIDELIS,"4,87"
330490 SAO GONCALO,"9,85"
330500 SAO JOAO DA BARRA,"7,35"
330510 SAO JOAO DE MERITI,"9,13"
330513 SAO JOSE DE UBA,"5,40"
330515 SAO JOSE DO VALE DO RIO PRETO,"6,11"
330520 SAO PEDRO DA ALDEIA,"10,35"
330530 SAO SEBASTIAO DO ALTO,"3,66"
330540 SAPUCAIA,"5,07"
330550 SAQUAREMA,"10,19"
330555 SEROPEDICA,"10,85"
330560 SILVA JARDIM,"11,36"
330570 SUMIDOURO,"1,49"
330575 TANGUA,"10,49"
330580 TERESOPOLIS,"6,72"
330590 TRAJANO DE MORAES,"4,76"
330600 TRES RIOS,"9,00"
330610 VALENCA,"8,27"
330615 VARRE-SAI,"8,03"
330620 VASSOURAS,"7,14"
330630 VOLTA REDONDA,"8,10"
350010 ADAMANTINA,"5,92"
350020 ADOLFO,"6,42"
350030 AGUAI,"6,59"
350040 AGUAS DA PRATA,"6,49"
350050 AGUAS DE LINDOIA,"3,59"
350055 AGUAS DE SANTA BARBARA,"2,87"
350060 AGUAS DE SAO PEDRO,"7,08"
350070 AGUDOS,"7,36"
350075 ALAMBARI,"8,59"
350080 ALFREDO MARCONDES,"7,30"
350090 ALTAIR,"5,23"
350100 ALTINOPOLIS,"4,47"
350110 ALTO ALEGRE,"5,10"
350115 ALUMINIO,"11,11"
350120 ALVARES FLORENCE,"5,02"
350130 ALVARES MACHADO,"6,62"
350140 ALVARO DE CARVALHO,"7,19"
350150 ALVINLANDIA,"6,32"
350160 AMERICANA,"5,20"
350170 AMERICO BRASILIENSE,"10,85"
350180 AMERICO DE CAMPOS,"3,49"
350190 AMPARO,"5,16"
350200 ANALANDIA,"7,65"
350210 ANDRADINA,"6,50"
350220 ANGATUBA,"4,85"
350230 ANHEMBI,"4,06"
350240 ANHUMAS,"3,51"
350250 APARECIDA,"5,13"
350260 APARECIDA D'OESTE,"3,23"
350270 APIAI,"7,62"
350275 ARACARIGUAMA,"7,52"
350280 ARACATUBA,"5,85"
350290 ARACOIABA DA SERRA,"6,93"
350300 ARAMINA,"5,40"
350310 ARANDU,"2,48"
350315 ARAPEI,"6,45"
350320 ARARAQUARA,"6,97"
350330 ARARAS,"7,29"
350335 ARCO-IRIS,"6,54"
350340 AREALVA,"3,77"
350350 AREIAS,"6,81"
350360 AREIOPOLIS,"6,98"
350370 ARIRANHA,"5,73"
350380 ARTUR NOGUEIRA,"6,94"
350390 ARUJA,"9,29"
350395 ASPASIA,"6,02"
350400 ASSIS,"6,52"
350410 ATIBAIA,"5,00"
350420 AURIFLAMA,"4,09"
350430 AVAI,"7,24"
350440 AVANHANDAVA,"8,39"
350450 AVARE,"4,50"
350460 BADY BASSITT,"3,87"
350470 BALBINOS,"10,37"
350480 BALSAMO,"1,89"
350490 BANANAL,"6,42"
350500 BARAO DE ANTONINA,"2,92"
350510 BARBOSA,"7,21"
350520 BARIRI,"3,50"
350530 BARRA BONITA,"5,52"
350535 BARRA DO CHAPEU,"5,44"
350540 BARRA DO TURVO,"3,61"
350550 BARRETOS,"5,84"
350560 BARRINHA,"7,24"
350570 BARUERI,"9,01"
350580 BASTOS,"6,57"
350590 BATATAIS,"5,37"
350600 BAURU,"5,87"
350610 BEBEDOURO,"7,30"
350620 BENTO DE ABREU,"13,98"
350630 BERNARDINO DE CAMPOS,"5,05"
350635 BERTIOGA,"6,99"
350640 BILAC,"3,56"
350650 BIRIGUI,"3,52"
350660 BIRITIBA-MIRIM,"7,60"
350670 BOA ESPERANCA DO SUL,"6,02"
350680 BOCAINA,"3,47"
350690 BOFETE,"4,90"
350700 BOITUVA,"8,13"
350710 BOM JESUS DOS PERDOES,"4,80"
350715 BOM SUCESSO DE ITARARE,"11,05"
350720 BORA,"2,32"
350730 BORACEIA,"5,34"
350740 BORBOREMA,"4,20"
350745 BOREBI,"7,90"
350750 BOTUCATU,"6,89"
350760 BRAGANCA PAULISTA,"5,88"
350770 BRAUNA,"3,89"
350775 BREJO ALEGRE,"5,81"
350780 BRODOWSKI,"1,84"
350790 BROTAS,"5,90"
350800 BURI,"4,52"
350810 BURITAMA,"6,86"
350820 BURITIZAL,"4,50"
350830 CABRALIA PAULISTA,"3,21"
350840 CABREUVA,"7,89"
350850 CACAPAVA,"8,41"
350860 CACHOEIRA PAULISTA,"8,93"
350870 CACONDE,"6,00"
350880 CAFELANDIA,"6,42"
350890 CAIABU,"7,42"
350900 CAIEIRAS,"9,28"
350910 CAIUA,"6,04"
350920 CAJAMAR,"8,54"
350925 CAJATI,"10,52"
350930 CAJOBI,"5,00"
350940 CAJURU,"4,30"
350945 CAMPINA DO MONTE ALEGRE,"9,32"
350950 CAMPINAS,"6,26"
350960 CAMPO LIMPO PAULISTA,"9,19"
350970 CAMPOS DO JORDAO,"3,84"
350980 CAMPOS NOVOS PAULISTA,"5,01"
350990 CANANEIA,"5,12"
350995 CANAS,"11,88"
351000 CANDIDO MOTA,"6,58"
351010 CANDIDO RODRIGUES,"2,11"
351015 CANITAR,"7,05"
351020 CAPAO BONITO,"7,89"
351030 CAPELA DO ALTO,"6,37"
351040 CAPIVARI,"5,40"
351050 CARAGUATATUBA,"7,14"
351060 CARAPICUIBA,"8,98"
351070 CARDOSO,"5,52"
351080 CASA BRANCA,"6,51"
351090 CASSIA DOS COQUEIROS,"3,79"
351100 CASTILHO,"7,15"
351110 CATANDUVA,"4,77"
351120 CATIGUA,"3,74"
351130 CEDRAL,"4,34"
351140 CERQUEIRA CESAR,"5,09"
351150 CERQUILHO,"4,40"
351160 CESARIO LANGE,"5,00"
351170 CHARQUEADA,"6,34"
351190 CLEMENTINA,"4,87"
351200 COLINA,"7,55"
351210 COLOMBIA,"7,91"
351220 CONCHAL,"4,73"
351230 CONCHAS,"6,23"
351240 CORDEIROPOLIS,"8,18"
351250 COROADOS,"4,48"
351260 CORONEL MACEDO,"7,80"
351270 CORUMBATAI,"4,20"
351280 COSMOPOLIS,"11,06"
351290 COSMORAMA,"3,34"
351300 COTIA,"7,74"
351310 CRAVINHOS,"4,74"
351320 CRISTAIS PAULISTA,"4,17"
351330 CRUZALIA,"5,32"
351340 CRUZEIRO,"10,22"
351350 CUBATAO,"13,10"
351360 CUNHA,"5,61"
351370 DESCALVADO,"7,02"
351380 DIADEMA,"9,44"
351385 DIRCE REIS,"5,65"
351390 DIVINOLANDIA,"3,03"
351400 DOBRADA,"9,21"
351410 DOIS CORREGOS,"3,66"
351420 DOLCINOPOLIS,"3,10"
351430 DOURADO,"5,09"
351440 DRACENA,"4,90"
351450 DUARTINA,"5,45"
351460 DUMONT,"7,31"
351470 ECHAPORA,"7,07"
351480 ELDORADO,"6,30"
351490 ELIAS FAUSTO,"5,46"
351492 ELISIARIO,"5,37"
351495 EMBAUBA,"3,71"
351500 EMBU DAS ARTES,"10,15"
351510 EMBU-GUACU,"9,02"
351512 EMILIANOPOLIS,"3,57"
351515 ENGENHEIRO COELHO,"5,68"
351518 ESPIRITO SANTO DO PINHAL,"5,90"
351519 ESPIRITO SANTO DO TURVO,"6,55"
351520 ESTRELA D'OESTE,"2,46"
351530 ESTRELA DO NORTE,"7,32"
351535 EUCLIDES DA CUNHA PAULISTA,"8,96"
351540 FARTURA,"2,89"
351550 FERNANDOPOLIS,"5,44"
351560 FERNANDO PRESTES,"3,88"
351565 FERNAO,"3,85"
351570 FERRAZ DE VASCONCELOS,"9,68"
351580 FLORA RICA,"8,02"
351590 FLOREAL,"2,97"
351600 FLORIDA PAULISTA,"6,15"
351610 FLORINIA,"11,72"
351620 FRANCA,"5,04"
351630 FRANCISCO MORATO,"9,39"
351640 FRANCO DA ROCHA,"9,45"
351650 GABRIEL MONTEIRO,"5,72"
351660 GALIA,"9,65"
351670 GARCA,"6,28"
351680 GASTAO VIDIGAL,"4,44"
351685 GAVIAO PEIXOTO,"7,11"
351690 GENERAL SALGADO,"5,14"
351700 GETULINA,"6,81"
351710 GLICERIO,"2,70"
351720 GUAICARA,"8,28"
351730 GUAIMBE,"8,63"
351740 GUAIRA,"6,83"
351750 GUAPIACU,"6,85"
351760 GUAPIARA,"8,96"
351770 GUARA,"8,75"
351780 GUARACAI,"4,70"
351790 GUARACI,"7,13"
351800 GUARANI D'OESTE,"7,28"
351810 GUARANTA,"7,79"
351820 GUARARAPES,"5,94"
351830 GUARAREMA,"5,64"
351840 GUARATINGUETA,"8,01"
351850 GUAREI,"4,64"
351860 GUARIBA,"9,58"
351870 GUARUJA,"10,18"
351880 GUARULHOS,"9,57"
351885 GUATAPARA,"9,85"
351890 GUZOLANDIA,"2,83"
351900 HERCULANDIA,"9,03"
351905 HOLAMBRA,"2,70"
351907 HORTOLANDIA,"9,23"
351910 IACANGA,"6,72"
351920 IACRI,"5,90"
351925 IARAS,"4,84"
351930 IBATE,"7,98"
351940 IBIRA,"5,07"
351950 IBIRAREMA,"5,48"
351960 IBITINGA,"2,98"
351970 IBIUNA,"5,08"
351980 ICEM,"8,23"
351990 IEPE,"7,89"
352000 IGARACU DO TIETE,"7,45"
352010 IGARAPAVA,"7,31"
352020 IGARATA,"4,25"
352030 IGUAPE,"7,37"
352040 ILHABELA,"6,24"
352042 ILHA COMPRIDA,"8,97"
352044 ILHA SOLTEIRA,"4,78"
352050 INDAIATUBA,"5,86"
352060 INDIANA,"8,56"
352070 INDIAPORA,"5,57"
352080 INUBIA PAULISTA,"8,21"
352090 IPAUSSU,"6,28"
352100 IPERO,"8,11"
352110 IPEUNA,"3,79"
352115 IPIGUA,"5,04"
352120 IPORANGA,"6,28"
352130 IPUA,"8,37"
352140 IRACEMAPOLIS,"8,17"
352150 IRAPUA,"1,66"
352160 IRAPURU,"8,63"
352170 ITABERA,"6,12"
352180 ITAI,"7,49"
352190 ITAJOBI,"3,94"
352200 ITAJU,"3,18"
352210 ITANHAEM,"10,15"
352215 ITAOCA,"2,08"
352220 ITAPECERICA DA SERRA,"8,51"
352230 ITAPETININGA,"7,66"
352240 ITAPEVA,"6,89"
352250 ITAPEVI,"10,25"
352260 ITAPIRA,"5,80"
352265 ITAPIRAPUA PAULISTA,"11,75"
352270 ITAPOLIS,"4,04"
352280 ITAPORANGA,"5,10"
352290 ITAPUI,"5,91"
352300 ITAPURA,"7,97"
352310 ITAQUAQUECETUBA,"12,05"
352320 ITARARE,"10,53"
352330 ITARIRI,"8,88"
352340 ITATIBA,"4,59"
352350 ITATINGA,"6,27"
352360 ITIRAPINA,"6,43"
352370 ITIRAPUA,"4,85"
352380 ITOBI,"5,29"
352390 ITU,"5,67"
352400 ITUPEVA,"5,24"
352410 ITUVERAVA,"5,73"
352420 JABORANDI,"5,04"
352430 JABOTICABAL,"7,11"
352440 JACAREI,"9,52"
352450 JACI,"4,64"
352460 JACUPIRANGA,"6,07"
352470 JAGUARIUNA,"6,65"
352480 JALES,"5,81"
352490 JAMBEIRO,"5,30"
352500 JANDIRA,"7,96"
352510 JARDINOPOLIS,"4,91"
352520 JARINU,"6,49"
352530 JAU,"3,64"
352540 JERIQUARA,"6,64"
352550 JOANOPOLIS,"3,28"
352560 JOAO RAMALHO,"6,61"
352570 JOSE BONIFACIO,"4,28"
352580 JULIO MESQUITA,"7,66"
352585 JUMIRIM,"4,53"
352590 JUNDIAI,"5,28"
352600 JUNQUEIROPOLIS,"5,56"
352610 JUQUIA,"8,29"
352620 JUQUITIBA,"8,77"
352630 LAGOINHA,"5,18"
352640 LARANJAL PAULISTA,"3,70"
352650 LAVINIA,"9,42"
352660 LAVRINHAS,"13,91"
352670 LEME,"5,96"
352680 LENCOIS PAULISTA,"7,57"
352690 LIMEIRA,"5,83"
352700 LINDOIA,"3,97"
352710 LINS,"7,21"
352720 LORENA,"11,06"
352725 LOURDES,"4,45"
352730 LOUVEIRA,"4,06"
352740 LUCELIA,"5,50"
352750 LUCIANOPOLIS,"1,87"
352760 LUIS ANTONIO,"12,31"
352770 LUIZIANIA,"3,58"
352780 LUPERCIO,"4,77"
352790 LUTECIA,"7,94"
352800 MACATUBA,"5,79"
352810 MACAUBAL,"4,78"
352820 MACEDONIA,"3,42"
352830 MAGDA,"6,21"
352840 MAIRINQUE,"11,25"
352850 MAIRIPORA,"5,30"
352860 MANDURI,"4,38"
352870 MARABA PAULISTA,"7,14"
352880 MARACAI,"8,25"
352885 MARAPOAMA,"3,44"
352890 MARIAPOLIS,"3,96"
352900 MARILIA,"7,41"
352910 MARINOPOLIS,"1,33"
352920 MARTINOPOLIS,"5,94"
352930 MATAO,"6,95"
352940 MAUA,"11,68"
352950 MENDONCA,"4,31"
352960 MERIDIANO,"8,18"
352965 MESOPOLIS,"5,16"
352970 MIGUELOPOLIS,"9,66"
352980 MINEIROS DO TIETE,"4,93"
352990 MIRACATU,"8,98"
353000 MIRA ESTRELA,"6,78"
353010 MIRANDOPOLIS,"6,28"
353020 MIRANTE DO PARANAPANEMA,"7,14"
353030 MIRASSOL,"7,27"
353040 MIRASSOLANDIA,"5,08"
353050 MOCOCA,"6,23"
353060 MOGI DAS CRUZES,"9,38"
353070 MOGI GUACU,"7,46"
353080 MOGI MIRIM,"7,53"
353090 MOMBUCA,"5,30"
353100 MONCOES,"9,39"
353110 MONGAGUA,"10,51"
353120 MONTE ALEGRE DO SUL,"3,26"
353130 MONTE ALTO,"5,88"
353140 MONTE APRAZIVEL,"3,88"
353150 MONTE AZUL PAULISTA,"7,28"
353160 MONTE CASTELO,"4,20"
353170 MONTEIRO LOBATO,"2,92"
353180 MONTE MOR,"8,83"
353190 MORRO AGUDO,"6,28"
353200 MORUNGABA,"2,59"
353205 MOTUCA,"12,43"
353210 MURUTINGA DO SUL,"4,04"
353215 NANTES,"5,04"
353220 NARANDIBA,"9,58"
353230 NATIVIDADE DA SERRA,"4,75"
353240 NAZARE PAULISTA,"6,87"
353250 NEVES PAULISTA,"3,13"
353260 NHANDEARA,"3,14"
353270 NIPOA,"10,96"
353280 NOVA ALIANCA,"7,07"
353282 NOVA CAMPINA,"8,10"
353284 NOVA CANAA PAULISTA,"4,55"
353286 NOVA CASTILHO,"3,61"
353290 NOVA EUROPA,"4,90"
353300 NOVA GRANADA,"5,52"
353310 NOVA GUATAPORANGA,"6,99"
353320 NOVA INDEPENDENCIA,"4,17"
353325 NOVAIS,"8,25"
353330 NOVA LUZITANIA,"5,22"
353340 NOVA ODESSA,"6,34"
353350 NOVO HORIZONTE,"3,58"
353360 NUPORANGA,"5,30"
353370 OCAUCU,"6,11"
353380 OLEO,"4,09"
353390 OLIMPIA,"5,56"
353400 ONDA VERDE,"6,57"
353410 ORIENTE,"8,26"
